listing_id,brand,category,gender,gender_source,gender_conflict_flag,material,size,condition,condition_token,age_months,age_bin_token,older_listing_flag,listing_lifecycle_action,age_policy_override_applied,original_price,provider_price,tier_primary,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,final_quality_score_0_100,final_listing_decision,decision_label,effective_listing_decision,effective_decision_label,final_reviewer_note,listing_parent_id,gender_variant_type,gender_policy_override_applied,gender_policy_reason
L0231__G_MEN,Nalli,Saree,Men,user_selected,1,Silk,L,New,1,1,1,0,active_current_cycle,0,9500,1300,Tier 4,8.3333,0,0,5,5,95,Approve,0,Review,1,Price deviation penalty -5,L0231,explicit_men_conflict,1,gender_category_conflict_review
L0232,Neeru's,Lehenga,Women,category_derived,0,Silk,M,Like New,2,4,2,0,active_current_cycle,0,11000,1000,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0232,base,0,allowed_gender_selection
L0232__G_MEN,Neeru's,Lehenga,Men,user_selected,1,Silk,M,Like New,2,4,2,0,active_current_cycle,0,11000,1000,Tier 4,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0232,explicit_men_conflict,1,gender_category_conflict_review
L0233,Meena Bazaar,Ethnic Wear,Unisex,category_derived,0,Silk,S,Used,3,10,4,1,needs_reapproval_or_removal,1,10000,700,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0233,base,0,allowed_gender_selection
L0233__G_WOMEN,Meena Bazaar,Ethnic Wear,Women,user_selected,0,Silk,S,Used,3,10,4,1,needs_reapproval_or_removal,1,10000,700,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0233,explicit_women_allowed,0,allowed_gender_selection
L0233__G_MEN,Meena Bazaar,Ethnic Wear,Men,user_selected,0,Silk,S,Used,3,10,4,1,needs_reapproval_or_removal,1,10000,700,Tier 4,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0233,explicit_men_allowed,0,allowed_gender_selection
L0234,AND,Dress,Women,category_derived,0,Linen,M,New,1,3,1,0,active_current_cycle,0,7200,900,Tier 4,5.8824,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0234,base,0,allowed_gender_selection
L0234__G_MEN,AND,Dress,Men,user_selected,1,Linen,M,New,1,3,1,0,active_current_cycle,0,7200,900,Tier 4,5.8824,0,0,5,5,95,Approve,0,Review,1,Price deviation penalty -5,L0234,explicit_men_conflict,1,gender_category_conflict_review
L0235,Label Ritu Kumar,Ethnic Wear,Unisex,category_derived,0,Silk,L,Like New,2,7,3,0,active_current_cycle,0,12000,1000,Tier 4,0.0,8,8,0,16,84,Approve,0,Approve,0,Condition penalty -8; Age penalty -8,L0235,base,0,allowed_gender_selection
L0235__G_WOMEN,Label Ritu Kumar,Ethnic Wear,Women,user_selected,0,Silk,L,Like New,2,7,3,0,active_current_cycle,0,12000,1000,Tier 4,0.0,8,8,0,16,84,Approve,0,Approve,0,Condition penalty -8; Age penalty -8,L0235,explicit_women_allowed,0,allowed_gender_selection
L0235__G_MEN,Label Ritu Kumar,Ethnic Wear,Men,user_selected,0,Silk,L,Like New,2,7,3,0,active_current_cycle,0,12000,1000,Tier 4,0.0,8,8,0,16,84,Approve,0,Approve,0,Condition penalty -8; Age penalty -8,L0235,explicit_men_allowed,0,allowed_gender_selection
L0236,Masaba,Dress,Women,category_derived,0,Cotton,S,Used,3,9,3,0,active_current_cycle,0,9500,600,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0236,base,0,allowed_gender_selection
L0236__G_MEN,Masaba,Dress,Men,user_selected,1,Cotton,S,Used,3,9,3,0,active_current_cycle,0,9500,600,Tier 4,0.0,18,8,0,26,74,Approve,0,Review,1,Condition penalty -18; Age penalty -8,L0236,explicit_men_conflict,1,gender_category_conflict_review
L0237,House of Masaba,Dress,Women,category_derived,0,Linen,M,Like New,2,5,2,0,active_current_cycle,0,10000,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0237,base,0,allowed_gender_selection
L0237__G_MEN,House of Masaba,Dress,Men,user_selected,1,Linen,M,Like New,2,5,2,0,active_current_cycle,0,10000,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0237,explicit_men_conflict,1,gender_category_conflict_review
L0238,Nicobar,Kurta,Unisex,category_derived,0,Linen,L,New,1,2,1,0,active_current_cycle,0,8000,1000,Tier 4,11.1111,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0238,base,0,allowed_gender_selection
L0238__G_WOMEN,Nicobar,Kurta,Women,user_selected,0,Linen,L,New,1,2,1,0,active_current_cycle,0,8000,1000,Tier 4,11.1111,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0238,explicit_women_allowed,0,allowed_gender_selection
L0238__G_MEN,Nicobar,Kurta,Men,user_selected,0,Linen,L,New,1,2,1,0,active_current_cycle,0,8000,1000,Tier 4,11.1111,0,0,12,12,88,Approve,0,Approve,0,Price deviation penalty -12,L0238,explicit_men_allowed,0,allowed_gender_selection
L0239,Zara,Jacket,Unisex,category_derived,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,9000,800,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0239,base,0,allowed_gender_selection
L0239__G_WOMEN,Zara,Jacket,Women,user_selected,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,9000,800,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0239,explicit_women_allowed,0,allowed_gender_selection
L0239__G_MEN,Zara,Jacket,Men,user_selected,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,9000,800,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0239,explicit_men_allowed,0,allowed_gender_selection
L0240,Marks & Spencer,Dress,Women,category_derived,0,Cotton,S,Used,3,8,3,0,active_current_cycle,0,8500,600,Tier 4,9.0909,18,8,5,31,69,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -5,L0240,base,0,allowed_gender_selection
L0240__G_MEN,Marks & Spencer,Dress,Men,user_selected,1,Cotton,S,Used,3,8,3,0,active_current_cycle,0,8500,600,Tier 4,9.0909,18,8,5,31,69,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -5,L0240,explicit_men_conflict,1,gender_category_conflict_review
L0241,GAP,Jeans,Unisex,category_derived,0,Denim,L,Like New,2,7,3,0,active_current_cycle,0,7800,650,Tier 4,8.3333,8,8,5,21,79,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0241,base,0,allowed_gender_selection
L0241__G_WOMEN,GAP,Jeans,Women,user_selected,0,Denim,L,Like New,2,7,3,0,active_current_cycle,0,7800,650,Tier 4,8.3333,8,8,5,21,79,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0241,explicit_women_allowed,0,allowed_gender_selection
L0241__G_MEN,GAP,Jeans,Men,user_selected,0,Denim,L,Like New,2,7,3,0,active_current_cycle,0,7800,650,Tier 4,8.3333,8,8,5,21,79,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -5,L0241,explicit_men_allowed,0,allowed_gender_selection
L0242,American Eagle,Jeans,Unisex,category_derived,0,Denim,M,New,1,2,1,0,active_current_cycle,0,8200,900,Tier 4,5.8824,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0242,base,0,allowed_gender_selection
L0242__G_WOMEN,American Eagle,Jeans,Women,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,8200,900,Tier 4,5.8824,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0242,explicit_women_allowed,0,allowed_gender_selection
L0242__G_MEN,American Eagle,Jeans,Men,user_selected,0,Denim,M,New,1,2,1,0,active_current_cycle,0,8200,900,Tier 4,5.8824,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0242,explicit_men_allowed,0,allowed_gender_selection
L0243,Mango,Dress,Women,category_derived,0,Linen,S,Like New,2,5,2,0,active_current_cycle,0,9500,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0243,base,0,allowed_gender_selection
L0243__G_MEN,Mango,Dress,Men,user_selected,1,Linen,S,Like New,2,5,2,0,active_current_cycle,0,9500,900,Tier 4,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0243,explicit_men_conflict,1,gender_category_conflict_review
L0244,Nike,Activewear,Unisex,category_derived,0,Polyester,M,Used,3,9,3,0,active_current_cycle,0,10000,600,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0244,base,0,allowed_gender_selection
L0244__G_WOMEN,Nike,Activewear,Women,user_selected,0,Polyester,M,Used,3,9,3,0,active_current_cycle,0,10000,600,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0244,explicit_women_allowed,0,allowed_gender_selection
L0244__G_MEN,Nike,Activewear,Men,user_selected,0,Polyester,M,Used,3,9,3,0,active_current_cycle,0,10000,600,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,L0244,explicit_men_allowed,0,allowed_gender_selection
L0245,Adidas,Jacket,Unisex,category_derived,0,Polyester,L,Like New,2,4,2,0,active_current_cycle,0,11000,1100,Tier 4,10.0,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0245,base,0,allowed_gender_selection
L0245__G_WOMEN,Adidas,Jacket,Women,user_selected,0,Polyester,L,Like New,2,4,2,0,active_current_cycle,0,11000,1100,Tier 4,10.0,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0245,explicit_women_allowed,0,allowed_gender_selection
L0245__G_MEN,Adidas,Jacket,Men,user_selected,0,Polyester,L,Like New,2,4,2,0,active_current_cycle,0,11000,1100,Tier 4,10.0,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0245,explicit_men_allowed,0,allowed_gender_selection
L0246,New Balance,Activewear,Unisex,category_derived,0,Polyester,S,New,1,3,1,0,active_current_cycle,0,9500,1100,Tier 4,10.0,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0246,base,0,allowed_gender_selection
L0246__G_WOMEN,New Balance,Activewear,Women,user_selected,0,Polyester,S,New,1,3,1,0,active_current_cycle,0,9500,1100,Tier 4,10.0,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0246,explicit_women_allowed,0,allowed_gender_selection
L0246__G_MEN,New Balance,Activewear,Men,user_selected,0,Polyester,S,New,1,3,1,0,active_current_cycle,0,9500,1100,Tier 4,10.0,0,0,5,5,95,Approve,0,Approve,0,Price deviation penalty -5,L0246,explicit_men_allowed,0,allowed_gender_selection
L0247,Asics,Activewear,Unisex,category_derived,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,9000,800,Tier 4,6.6667,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0247,base,0,allowed_gender_selection
L0247__G_WOMEN,Asics,Activewear,Women,user_selected,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,9000,800,Tier 4,6.6667,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0247,explicit_women_allowed,0,allowed_gender_selection
L0247__G_MEN,Asics,Activewear,Men,user_selected,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,9000,800,Tier 4,6.6667,8,4,5,17,83,Approve,0,Approve,0,Condition penalty -8; Age penalty -4; Price deviation penalty -5,L0247,explicit_men_allowed,0,allowed_gender_selection
L0248,Under Armour,Activewear,Unisex,category_derived,0,Polyester,L,Used,3,11,4,1,needs_reapproval_or_removal,0,10500,600,Tier 4,9.0909,18,12,5,35,65,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -5,L0248,base,0,allowed_gender_selection
L0248__G_WOMEN,Under Armour,Activewear,Women,user_selected,0,Polyester,L,Used,3,11,4,1,needs_reapproval_or_removal,0,10500,600,Tier 4,9.0909,18,12,5,35,65,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -5,L0248,explicit_women_allowed,0,allowed_gender_selection
L0248__G_MEN,Under Armour,Activewear,Men,user_selected,0,Polyester,L,Used,3,11,4,1,needs_reapproval_or_removal,0,10500,600,Tier 4,9.0909,18,12,5,35,65,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -5,L0248,explicit_men_allowed,0,allowed_gender_selection
L0249,Tommy Hilfiger,Shirt,Unisex,category_derived,0,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,9800,850,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0249,base,0,allowed_gender_selection
L0249__G_WOMEN,Tommy Hilfiger,Shirt,Women,user_selected,0,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,9800,850,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0249,explicit_women_allowed,0,allowed_gender_selection
L0249__G_MEN,Tommy Hilfiger,Shirt,Men,user_selected,0,Cotton,M,Like New,2,5,2,0,active_current_cycle,0,9800,850,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0249,explicit_men_allowed,0,allowed_gender_selection
L0250,Calvin Klein,Jacket,Unisex,category_derived,0,Leather,L,New,1,2,1,0,active_current_cycle,0,12000,1500,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0250,base,0,allowed_gender_selection
L0250__G_WOMEN,Calvin Klein,Jacket,Women,user_selected,0,Leather,L,New,1,2,1,0,active_current_cycle,0,12000,1500,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0250,explicit_women_allowed,0,allowed_gender_selection
L0250__G_MEN,Calvin Klein,Jacket,Men,user_selected,0,Leather,L,New,1,2,1,0,active_current_cycle,0,12000,1500,Tier 4,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0250,explicit_men_allowed,0,allowed_gender_selection
L0251,Diesel,Jeans,Unisex,category_derived,0,Denim,M,Like New,2,7,3,0,active_current_cycle,0,11000,950,Tier 4,11.7647,8,8,12,28,72,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -12,L0251,base,0,allowed_gender_selection
L0251__G_WOMEN,Diesel,Jeans,Women,user_selected,0,Denim,M,Like New,2,7,3,0,active_current_cycle,0,11000,950,Tier 4,11.7647,8,8,12,28,72,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -12,L0251,explicit_women_allowed,0,allowed_gender_selection
L0251__G_MEN,Diesel,Jeans,Men,user_selected,0,Denim,M,Like New,2,7,3,0,active_current_cycle,0,11000,950,Tier 4,11.7647,8,8,12,28,72,Approve,0,Approve,0,Condition penalty -8; Age penalty -8; Price deviation penalty -12,L0251,explicit_men_allowed,0,allowed_gender_selection
L0252,Superdry,Jacket,Unisex,category_derived,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,10500,950,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0252,base,0,allowed_gender_selection
L0252__G_WOMEN,Superdry,Jacket,Women,user_selected,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,10500,950,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0252,explicit_women_allowed,0,allowed_gender_selection
L0252__G_MEN,Superdry,Jacket,Men,user_selected,0,Polyester,M,Like New,2,6,2,0,active_current_cycle,0,10500,950,Tier 4,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0252,explicit_men_allowed,0,allowed_gender_selection
L0253,Raw Mango,Saree,Women,category_derived,0,Silk,L,New,1,2,1,0,active_current_cycle,0,18000,2700,Tier 5,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0253,base,0,allowed_gender_selection
L0253__G_MEN,Raw Mango,Saree,Men,user_selected,1,Silk,L,New,1,2,1,0,active_current_cycle,0,18000,2700,Tier 5,0.0,0,0,0,0,100,Approve,0,Review,1,Within expected quality and pricing tolerance,L0253,explicit_men_conflict,1,gender_category_conflict_review
L0254,Anita Dongre,Lehenga,Women,category_derived,0,Silk,M,Like New,2,5,2,0,active_current_cycle,0,22000,2500,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0254,base,0,allowed_gender_selection
L0254__G_MEN,Anita Dongre,Lehenga,Men,user_selected,1,Silk,M,Like New,2,5,2,0,active_current_cycle,0,22000,2500,Tier 5,0.0,8,4,0,12,88,Approve,0,Review,1,Condition penalty -8; Age penalty -4,L0254,explicit_men_conflict,1,gender_category_conflict_review
L0255,Sabyasachi,Saree,Women,category_derived,0,Silk,S,Used,3,10,4,1,needs_reapproval_or_removal,1,25000,2000,Tier 5,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0255,base,0,allowed_gender_selection
L0255__G_MEN,Sabyasachi,Saree,Men,user_selected,1,Silk,S,Used,3,10,4,1,needs_reapproval_or_removal,1,25000,2000,Tier 5,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0255,explicit_men_conflict,1,gender_category_conflict_review
L0256,Tarun Tahiliani,Lehenga,Women,category_derived,0,Silk,M,New,1,3,1,0,active_current_cycle,0,28000,4200,Tier 5,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0256,base,0,allowed_gender_selection
L0256__G_MEN,Tarun Tahiliani,Lehenga,Men,user_selected,1,Silk,M,New,1,3,1,0,active_current_cycle,0,28000,4200,Tier 5,0.0,0,0,0,0,100,Approve,0,Review,1,Within expected quality and pricing tolerance,L0256,explicit_men_conflict,1,gender_category_conflict_review
L0257,Rohit Bal,Ethnic Wear,Unisex,category_derived,0,Silk,L,Like New,2,7,3,0,active_current_cycle,0,24000,2500,Tier 5,0.0,8,8,0,16,84,Approve,0,Approve,0,Condition penalty -8; Age penalty -8,L0257,base,0,allowed_gender_selection
L0257__G_WOMEN,Rohit Bal,Ethnic Wear,Women,user_selected,0,Silk,L,Like New,2,7,3,0,active_current_cycle,0,24000,2500,Tier 5,0.0,8,8,0,16,84,Approve,0,Approve,0,Condition penalty -8; Age penalty -8,L0257,explicit_women_allowed,0,allowed_gender_selection
L0257__G_MEN,Rohit Bal,Ethnic Wear,Men,user_selected,0,Silk,L,Like New,2,7,3,0,active_current_cycle,0,24000,2500,Tier 5,0.0,8,8,0,16,84,Approve,0,Approve,0,Condition penalty -8; Age penalty -8,L0257,explicit_men_allowed,0,allowed_gender_selection
L0258,Anamika Khanna,Lehenga,Women,category_derived,0,Silk,M,Used,3,12,4,1,needs_reapproval_or_removal,1,26000,2000,Tier 5,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0258,base,0,allowed_gender_selection
L0258__G_MEN,Anamika Khanna,Lehenga,Men,user_selected,1,Silk,M,Used,3,12,4,1,needs_reapproval_or_removal,1,26000,2000,Tier 5,0.0,18,12,0,30,70,Approve,0,Review,1,Condition penalty -18; Age penalty -12,L0258,explicit_men_conflict,1,gender_category_conflict_review
L0259,Gucci,Jacket,Unisex,category_derived,0,Leather,L,New,1,2,1,0,active_current_cycle,0,30000,4500,Tier 5,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0259,base,0,allowed_gender_selection
L0259__G_WOMEN,Gucci,Jacket,Women,user_selected,0,Leather,L,New,1,2,1,0,active_current_cycle,0,30000,4500,Tier 5,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0259,explicit_women_allowed,0,allowed_gender_selection
L0259__G_MEN,Gucci,Jacket,Men,user_selected,0,Leather,L,New,1,2,1,0,active_current_cycle,0,30000,4500,Tier 5,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0259,explicit_men_allowed,0,allowed_gender_selection
L0260,Louis Vuitton,Jacket,Unisex,category_derived,0,Leather,M,Like New,2,4,2,0,active_current_cycle,0,32000,4000,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0260,base,0,allowed_gender_selection
L0260__G_WOMEN,Louis Vuitton,Jacket,Women,user_selected,0,Leather,M,Like New,2,4,2,0,active_current_cycle,0,32000,4000,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0260,explicit_women_allowed,0,allowed_gender_selection
L0260__G_MEN,Louis Vuitton,Jacket,Men,user_selected,0,Leather,M,Like New,2,4,2,0,active_current_cycle,0,32000,4000,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0260,explicit_men_allowed,0,allowed_gender_selection
L0261,Prada,Dress,Women,category_derived,0,Silk,S,Used,3,9,3,0,active_current_cycle,0,27000,2500,Tier 5,8.6957,18,8,5,31,69,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -5,L0261,base,0,allowed_gender_selection
L0261__G_MEN,Prada,Dress,Men,user_selected,1,Silk,S,Used,3,9,3,0,active_current_cycle,0,27000,2500,Tier 5,8.6957,18,8,5,31,69,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -5,L0261,explicit_men_conflict,1,gender_category_conflict_review
L0262,Armani,Shirt,Unisex,category_derived,0,Linen,M,Like New,2,6,2,0,active_current_cycle,0,21000,2000,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0262,base,0,allowed_gender_selection
L0262__G_WOMEN,Armani,Shirt,Women,user_selected,0,Linen,M,Like New,2,6,2,0,active_current_cycle,0,21000,2000,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0262,explicit_women_allowed,0,allowed_gender_selection
L0262__G_MEN,Armani,Shirt,Men,user_selected,0,Linen,M,Like New,2,6,2,0,active_current_cycle,0,21000,2000,Tier 5,0.0,8,4,0,12,88,Approve,0,Approve,0,Condition penalty -8; Age penalty -4,L0262,explicit_men_allowed,0,allowed_gender_selection
L0263,Versace,Dress,Women,category_derived,0,Silk,L,New,1,1,1,0,active_current_cycle,0,29000,4500,Tier 5,0.0,0,0,0,0,100,Approve,0,Approve,0,Within expected quality and pricing tolerance,L0263,base,0,allowed_gender_selection
L0263__G_MEN,Versace,Dress,Men,user_selected,1,Silk,L,New,1,1,1,0,active_current_cycle,0,29000,4500,Tier 5,0.0,0,0,0,0,100,Approve,0,Review,1,Within expected quality and pricing tolerance,L0263,explicit_men_conflict,1,gender_category_conflict_review
