listing_id,source_listing_id,data_source,brand,category,gender,gender_source,gender_conflict_flag,material,size,condition,condition_token,age_months,age_bin_token,older_listing_flag,listing_lifecycle_action,age_policy_override_applied,original_price,provider_price,tier_primary,deviation_M,condition_penalty,age_penalty,deviation_penalty,total_penalty,final_quality_score_0_100,final_listing_decision,decision_label,effective_listing_decision,effective_decision_label,final_reviewer_note,split_set,listing_parent_id,gender_variant_type,gender_policy_override_applied,gender_policy_reason
L0600,L0255,synthetic,Sabyasachi,Saree,Women,category_derived,0,Silk,S,Used,3,11,4,1,needs_reapproval_or_removal,0,28525,2066,Tier 5,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0600,base,0,allowed_gender_selection
L0600__G_MEN,L0255,synthetic,Sabyasachi,Saree,Men,user_selected,1,Silk,S,Used,3,11,4,1,needs_reapproval_or_removal,0,28525,2066,Tier 5,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,train,L0600,explicit_men_conflict,1,gender_category_conflict_review
L0607,L0260,synthetic,Louis Vuitton,Jacket,Unisex,category_derived,0,Leather,XS,Used,3,5,2,0,active_current_cycle,0,30750,7372,Tier 5,145.7333,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,train,L0607,base,0,allowed_gender_selection
L0607__G_MEN,L0260,synthetic,Louis Vuitton,Jacket,Men,user_selected,0,Leather,XS,Used,3,5,2,0,active_current_cycle,0,30750,7372,Tier 5,145.7333,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,train,L0607,explicit_men_allowed,0,allowed_gender_selection
L0607__G_WOMEN,L0260,synthetic,Louis Vuitton,Jacket,Women,user_selected,0,Leather,XS,Used,3,5,2,0,active_current_cycle,0,30750,7372,Tier 5,145.7333,18,4,45,67,33,Reject,2,Reject,2,Condition penalty -18; Age penalty -4; Price deviation penalty -45,train,L0607,explicit_women_allowed,0,allowed_gender_selection
L0609,L0299,synthetic,Gucci,Jacket,Unisex,category_derived,0,Leather,M,Used,3,8,3,0,active_current_cycle,0,33515,7148,Tier 5,146.4828,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0609,base,0,allowed_gender_selection
L0609__G_MEN,L0299,synthetic,Gucci,Jacket,Men,user_selected,0,Leather,M,Used,3,8,3,0,active_current_cycle,0,33515,7148,Tier 5,146.4828,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0609,explicit_men_allowed,0,allowed_gender_selection
L0609__G_WOMEN,L0299,synthetic,Gucci,Jacket,Women,user_selected,0,Leather,M,Used,3,8,3,0,active_current_cycle,0,33515,7148,Tier 5,146.4828,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0609,explicit_women_allowed,0,allowed_gender_selection
L0611,L0212,synthetic,Brand Factory,Jacket,Unisex,category_derived,0,Polyester,L,Used,3,13,4,1,needs_reapproval_or_removal,0,3724,89,Tier 3,31.5385,18,16,20,54,46,Review,1,Review,1,Condition penalty -18; Age penalty -16; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0611,base,0,allowed_gender_selection
L0611__G_MEN,L0212,synthetic,Brand Factory,Jacket,Men,user_selected,0,Polyester,L,Used,3,13,4,1,needs_reapproval_or_removal,0,3724,89,Tier 3,31.5385,18,16,20,54,46,Review,1,Review,1,Condition penalty -18; Age penalty -16; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0611,explicit_men_allowed,0,allowed_gender_selection
L0611__G_WOMEN,L0212,synthetic,Brand Factory,Jacket,Women,user_selected,0,Polyester,L,Used,3,13,4,1,needs_reapproval_or_removal,0,3724,89,Tier 3,31.5385,18,16,20,54,46,Review,1,Review,1,Condition penalty -18; Age penalty -16; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0611,explicit_women_allowed,0,allowed_gender_selection
L0613,L0273,synthetic,Fabindia,Kurta,Unisex,category_derived,0,Linen,L,Like New,2,10,4,1,needs_reapproval_or_removal,0,7800,839,Tier 4,29.0769,8,12,20,40,60,Review,1,Review,1,Condition penalty -8; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0613,base,0,allowed_gender_selection
L0613__G_MEN,L0273,synthetic,Fabindia,Kurta,Men,user_selected,0,Linen,L,Like New,2,10,4,1,needs_reapproval_or_removal,0,7800,839,Tier 4,29.0769,8,12,20,40,60,Review,1,Review,1,Condition penalty -8; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0613,explicit_men_allowed,0,allowed_gender_selection
L0613__G_WOMEN,L0273,synthetic,Fabindia,Kurta,Women,user_selected,0,Linen,L,Like New,2,10,4,1,needs_reapproval_or_removal,0,7800,839,Tier 4,29.0769,8,12,20,40,60,Review,1,Review,1,Condition penalty -8; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0613,explicit_women_allowed,0,allowed_gender_selection
L0620,L0244,synthetic,Nike,Activewear,Unisex,category_derived,0,Polyester,M,Used,3,8,3,0,active_current_cycle,0,9576,467,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0620,base,0,allowed_gender_selection
L0620__G_MEN,L0244,synthetic,Nike,Activewear,Men,user_selected,0,Polyester,M,Used,3,8,3,0,active_current_cycle,0,9576,467,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0620,explicit_men_allowed,0,allowed_gender_selection
L0620__G_WOMEN,L0244,synthetic,Nike,Activewear,Women,user_selected,0,Polyester,M,Used,3,8,3,0,active_current_cycle,0,9576,467,Tier 4,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,val,L0620,explicit_women_allowed,0,allowed_gender_selection
L0621,L0046,synthetic,Calvin Klein,Jacket,Unisex,category_derived,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,8601,3097,Tier 4,463.0909,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0621,base,0,allowed_gender_selection
L0621__G_MEN,L0046,synthetic,Calvin Klein,Jacket,Men,user_selected,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,8601,3097,Tier 4,463.0909,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0621,explicit_men_allowed,0,allowed_gender_selection
L0621__G_WOMEN,L0046,synthetic,Calvin Klein,Jacket,Women,user_selected,0,Denim,M,Used,3,8,3,0,active_current_cycle,0,8601,3097,Tier 4,463.0909,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0621,explicit_women_allowed,0,allowed_gender_selection
L0626,L0152,synthetic,American Eagle,Jeans,Unisex,category_derived,0,Denim,L,Like New,2,8,3,0,active_current_cycle,0,5318,541,Tier 4,35.25,8,8,30,46,54,Review,1,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -30,train,L0626,base,0,allowed_gender_selection
L0626__G_MEN,L0152,synthetic,American Eagle,Jeans,Men,user_selected,0,Denim,L,Like New,2,8,3,0,active_current_cycle,0,5318,541,Tier 4,35.25,8,8,30,46,54,Review,1,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -30,train,L0626,explicit_men_allowed,0,allowed_gender_selection
L0626__G_WOMEN,L0152,synthetic,American Eagle,Jeans,Women,user_selected,0,Denim,L,Like New,2,8,3,0,active_current_cycle,0,5318,541,Tier 4,35.25,8,8,30,46,54,Review,1,Review,1,Condition penalty -8; Age penalty -8; Price deviation penalty -30,train,L0626,explicit_women_allowed,0,allowed_gender_selection
L0627,L0264,synthetic,Burberry,Jacket,Unisex,category_derived,0,Cotton,M,Like New,2,12,4,1,needs_reapproval_or_removal,0,24177,2005,Tier 5,0.0,8,12,0,20,80,Review,1,Review,1,Condition penalty -8; Age penalty -12; Older listing: needs reapproval/removal,train,L0627,base,0,allowed_gender_selection
L0627__G_MEN,L0264,synthetic,Burberry,Jacket,Men,user_selected,0,Cotton,M,Like New,2,12,4,1,needs_reapproval_or_removal,0,24177,2005,Tier 5,0.0,8,12,0,20,80,Review,1,Review,1,Condition penalty -8; Age penalty -12; Older listing: needs reapproval/removal,train,L0627,explicit_men_allowed,0,allowed_gender_selection
L0627__G_WOMEN,L0264,synthetic,Burberry,Jacket,Women,user_selected,0,Cotton,M,Like New,2,12,4,1,needs_reapproval_or_removal,0,24177,2005,Tier 5,0.0,8,12,0,20,80,Review,1,Review,1,Condition penalty -8; Age penalty -12; Older listing: needs reapproval/removal,train,L0627,explicit_women_allowed,0,allowed_gender_selection
L0629,L0006,synthetic,Louis Vuitton,Jacket,Unisex,category_derived,0,Leather,M,Like New,2,10,4,1,needs_reapproval_or_removal,0,134516,13492,Tier 5,0.0,8,12,0,20,80,Review,1,Review,1,Condition penalty -8; Age penalty -12; Older listing: needs reapproval/removal,train,L0629,base,0,allowed_gender_selection
L0629__G_MEN,L0006,synthetic,Louis Vuitton,Jacket,Men,user_selected,0,Leather,M,Like New,2,10,4,1,needs_reapproval_or_removal,0,134516,13492,Tier 5,0.0,8,12,0,20,80,Review,1,Review,1,Condition penalty -8; Age penalty -12; Older listing: needs reapproval/removal,train,L0629,explicit_men_allowed,0,allowed_gender_selection
L0629__G_WOMEN,L0006,synthetic,Louis Vuitton,Jacket,Women,user_selected,0,Leather,M,Like New,2,10,4,1,needs_reapproval_or_removal,0,134516,13492,Tier 5,0.0,8,12,0,20,80,Review,1,Review,1,Condition penalty -8; Age penalty -12; Older listing: needs reapproval/removal,train,L0629,explicit_women_allowed,0,allowed_gender_selection
L0630,L0082,synthetic,Aurelia,Ethnic Wear,Unisex,category_derived,0,Cotton,M,Used,3,8,3,0,active_current_cycle,0,1491,537,Tier 2,795.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0630,base,0,allowed_gender_selection
L0630__G_MEN,L0082,synthetic,Aurelia,Ethnic Wear,Men,user_selected,0,Cotton,M,Used,3,8,3,0,active_current_cycle,0,1491,537,Tier 2,795.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0630,explicit_men_allowed,0,allowed_gender_selection
L0630__G_WOMEN,L0082,synthetic,Aurelia,Ethnic Wear,Women,user_selected,0,Cotton,M,Used,3,8,3,0,active_current_cycle,0,1491,537,Tier 2,795.0,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,val,L0630,explicit_women_allowed,0,allowed_gender_selection
L0632,L0233,synthetic,Meena Bazaar,Ethnic Wear,Unisex,category_derived,0,Silk,S,Used,3,12,4,1,needs_reapproval_or_removal,0,10695,3851,Tier 4,492.4615,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45; Older listing: needs reapproval/removal,test,L0632,base,0,allowed_gender_selection
L0632__G_MEN,L0233,synthetic,Meena Bazaar,Ethnic Wear,Men,user_selected,0,Silk,S,Used,3,12,4,1,needs_reapproval_or_removal,0,10695,3851,Tier 4,492.4615,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45; Older listing: needs reapproval/removal,test,L0632,explicit_men_allowed,0,allowed_gender_selection
L0632__G_WOMEN,L0233,synthetic,Meena Bazaar,Ethnic Wear,Women,user_selected,0,Silk,S,Used,3,12,4,1,needs_reapproval_or_removal,0,10695,3851,Tier 4,492.4615,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45; Older listing: needs reapproval/removal,test,L0632,explicit_women_allowed,0,allowed_gender_selection
L0633,L0341,synthetic,Fabindia,Kurta,Unisex,category_derived,0,Linen,M,Used,3,5,2,0,active_current_cycle,0,9484,632,Tier 4,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0633,base,0,allowed_gender_selection
L0633__G_MEN,L0341,synthetic,Fabindia,Kurta,Men,user_selected,0,Linen,M,Used,3,5,2,0,active_current_cycle,0,9484,632,Tier 4,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0633,explicit_men_allowed,0,allowed_gender_selection
L0633__G_WOMEN,L0341,synthetic,Fabindia,Kurta,Women,user_selected,0,Linen,M,Used,3,5,2,0,active_current_cycle,0,9484,632,Tier 4,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0633,explicit_women_allowed,0,allowed_gender_selection
L0634,L0271,synthetic,Nike,Activewear,Unisex,category_derived,0,Polyester,S,Like New,2,4,2,0,active_current_cycle,0,8648,3114,Tier 4,315.2,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0634,base,0,allowed_gender_selection
L0634__G_MEN,L0271,synthetic,Nike,Activewear,Men,user_selected,0,Polyester,S,Like New,2,4,2,0,active_current_cycle,0,8648,3114,Tier 4,315.2,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0634,explicit_men_allowed,0,allowed_gender_selection
L0634__G_WOMEN,L0271,synthetic,Nike,Activewear,Women,user_selected,0,Polyester,S,Like New,2,4,2,0,active_current_cycle,0,8648,3114,Tier 4,315.2,8,4,45,57,43,Reject,2,Reject,2,Condition penalty -8; Age penalty -4; Price deviation penalty -45,train,L0634,explicit_women_allowed,0,allowed_gender_selection
L0638,L0297,synthetic,Anita Dongre,Lehenga,Women,category_derived,0,Silk,S,New,1,3,1,0,active_current_cycle,0,20636,7429,Tier 5,125.1212,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,test,L0638,base,0,allowed_gender_selection
L0638__G_MEN,L0297,synthetic,Anita Dongre,Lehenga,Men,user_selected,1,Silk,S,New,1,3,1,0,active_current_cycle,0,20636,7429,Tier 5,125.1212,0,0,45,45,55,Reject,2,Reject,2,Price deviation penalty -45,test,L0638,explicit_men_conflict,0,gender_conflict_but_reject_already_applied
L0641,L0350,synthetic,Prada,Dress,Women,category_derived,0,Silk,XS,Used,3,8,3,0,active_current_cycle,0,29217,2345,Tier 5,0.0,18,8,0,26,74,Approve,0,Approve,0,Condition penalty -18; Age penalty -8,train,L0641,base,0,allowed_gender_selection
L0641__G_MEN,L0350,synthetic,Prada,Dress,Men,user_selected,1,Silk,XS,Used,3,8,3,0,active_current_cycle,0,29217,2345,Tier 5,0.0,18,8,0,26,74,Approve,0,Review,1,Condition penalty -18; Age penalty -8,train,L0641,explicit_men_conflict,1,gender_category_conflict_review
L0651,L0030,synthetic,H&M,Dress,Women,category_derived,0,Cotton,S,Used,3,10,4,1,needs_reapproval_or_removal,0,1040,33,Tier 1,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,test,L0651,base,0,allowed_gender_selection
L0651__G_MEN,L0030,synthetic,H&M,Dress,Men,user_selected,1,Cotton,S,Used,3,10,4,1,needs_reapproval_or_removal,0,1040,33,Tier 1,0.0,18,12,0,30,70,Review,1,Review,1,Condition penalty -18; Age penalty -12; Older listing: needs reapproval/removal,test,L0651,explicit_men_conflict,1,gender_category_conflict_review
L0655,L0061,synthetic,Gucci,Jacket,Unisex,category_derived,0,Leather,M,Used,3,10,4,1,needs_reapproval_or_removal,0,113460,5921,Tier 5,23.1039,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0655,base,0,allowed_gender_selection
L0655__G_MEN,L0061,synthetic,Gucci,Jacket,Men,user_selected,0,Leather,M,Used,3,10,4,1,needs_reapproval_or_removal,0,113460,5921,Tier 5,23.1039,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0655,explicit_men_allowed,0,allowed_gender_selection
L0655__G_WOMEN,L0061,synthetic,Gucci,Jacket,Women,user_selected,0,Leather,M,Used,3,10,4,1,needs_reapproval_or_removal,0,113460,5921,Tier 5,23.1039,18,12,20,50,50,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -20; Older listing: needs reapproval/removal,train,L0655,explicit_women_allowed,0,allowed_gender_selection
L0656,L0123,synthetic,Sabyasachi,Lehenga,Women,category_derived,0,Silk,L,Used,3,12,4,1,needs_reapproval_or_removal,0,52305,4892,Tier 5,19.3171,18,12,12,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -12; Older listing: needs reapproval/removal,train,L0656,base,0,allowed_gender_selection
L0656__G_MEN,L0123,synthetic,Sabyasachi,Lehenga,Men,user_selected,1,Silk,L,Used,3,12,4,1,needs_reapproval_or_removal,0,52305,4892,Tier 5,19.3171,18,12,12,42,58,Review,1,Review,1,Condition penalty -18; Age penalty -12; Price deviation penalty -12; Older listing: needs reapproval/removal,train,L0656,explicit_men_conflict,1,gender_category_conflict_review
L0661,L0252,synthetic,Superdry,Jacket,Unisex,category_derived,0,Polyester,M,Used,3,9,3,0,active_current_cycle,0,9720,761,Tier 4,17.0769,18,8,12,38,62,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -12,test,L0661,base,0,allowed_gender_selection
L0661__G_MEN,L0252,synthetic,Superdry,Jacket,Men,user_selected,0,Polyester,M,Used,3,9,3,0,active_current_cycle,0,9720,761,Tier 4,17.0769,18,8,12,38,62,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -12,test,L0661,explicit_men_allowed,0,allowed_gender_selection
L0661__G_WOMEN,L0252,synthetic,Superdry,Jacket,Women,user_selected,0,Polyester,M,Used,3,9,3,0,active_current_cycle,0,9720,761,Tier 4,17.0769,18,8,12,38,62,Review,1,Review,1,Condition penalty -18; Age penalty -8; Price deviation penalty -12,test,L0661,explicit_women_allowed,0,allowed_gender_selection
L0662,L0278,synthetic,Rangriti,Kurta,Unisex,category_derived,0,Cotton,L,Used,3,11,4,1,needs_reapproval_or_removal,0,1949,702,Tier 2,902.8571,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45; Older listing: needs reapproval/removal,train,L0662,base,0,allowed_gender_selection
L0662__G_MEN,L0278,synthetic,Rangriti,Kurta,Men,user_selected,0,Cotton,L,Used,3,11,4,1,needs_reapproval_or_removal,0,1949,702,Tier 2,902.8571,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45; Older listing: needs reapproval/removal,train,L0662,explicit_men_allowed,0,allowed_gender_selection
L0662__G_WOMEN,L0278,synthetic,Rangriti,Kurta,Women,user_selected,0,Cotton,L,Used,3,11,4,1,needs_reapproval_or_removal,0,1949,702,Tier 2,902.8571,18,12,45,75,25,Reject,2,Reject,2,Condition penalty -18; Age penalty -12; Price deviation penalty -45; Older listing: needs reapproval/removal,train,L0662,explicit_women_allowed,0,allowed_gender_selection
L0663,L0004,synthetic,Gucci,Jacket,Unisex,category_derived,0,Leather,S,Used,3,5,2,0,active_current_cycle,0,55697,4685,Tier 5,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0663,base,0,allowed_gender_selection
L0663__G_MEN,L0004,synthetic,Gucci,Jacket,Men,user_selected,0,Leather,S,Used,3,5,2,0,active_current_cycle,0,55697,4685,Tier 5,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0663,explicit_men_allowed,0,allowed_gender_selection
L0663__G_WOMEN,L0004,synthetic,Gucci,Jacket,Women,user_selected,0,Leather,S,Used,3,5,2,0,active_current_cycle,0,55697,4685,Tier 5,0.0,18,4,0,22,78,Approve,0,Approve,0,Condition penalty -18; Age penalty -4,train,L0663,explicit_women_allowed,0,allowed_gender_selection
L0668,L0116,synthetic,Under Armour,Activewear,Unisex,category_derived,0,Polyester,M,Used,3,7,3,0,active_current_cycle,0,7395,2663,Tier 4,491.7778,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0668,base,0,allowed_gender_selection
L0668__G_MEN,L0116,synthetic,Under Armour,Activewear,Men,user_selected,0,Polyester,M,Used,3,7,3,0,active_current_cycle,0,7395,2663,Tier 4,491.7778,18,8,45,71,29,Reject,2,Reject,2,Condition penalty -18; Age penalty -8; Price deviation penalty -45,train,L0668,explicit_men_allowed,0,allowed_gender_selection
